claim_id,target,candidate_id,kind,validation_lb_vs_momentum,validation_lb_vs_atr,lockbox_lb_vs_momentum,lockbox_lb_vs_atr,validation_precision,lockbox_precision,promoted_diagnostic,production_promoted,live_decision_weight,capital_permission
up50_126|pair|event_volume_persistence_21|+1|self_volume_ratio_5_20|+1,up50_126,pair|event_volume_persistence_21|+1|self_volume_ratio_5_20|+1,pair,-0.0798544354346631,-0.38054299754580456,-0.1255592004924003,-0.1707592582729283,0.05365079365079365,0.016688741721854305,False,False,0.0,BLOCKED
up50_126|pair|event_volume_persistence_21|+1|self_volume_ratio_5_20|-1,up50_126,pair|event_volume_persistence_21|+1|self_volume_ratio_5_20|-1,pair,-0.07892847550988441,-0.37356563957173317,-0.10998539182466242,-0.12163271404764489,0.06507936507936508,0.02543046357615894,False,False,0.0,BLOCKED
up50_126|pair|event_volume_persistence_21|+1|self_dist_high_63|+1,up50_126,pair|event_volume_persistence_21|+1|self_dist_high_63|+1,pair,-0.09406845999356406,-0.43362150756032336,-0.1434912712273304,-0.1877304678224092,0.030476190476190476,0.012185430463576159,False,False,0.0,BLOCKED
up50_126|pair|event_volume_persistence_21|+1|self_dist_high_63|-1,up50_126,pair|event_volume_persistence_21|+1|self_dist_high_63|-1,pair,-0.07148191479882059,-0.2879889818567947,-0.11873194620026228,-0.10217621187783407,0.10888888888888888,0.030728476821192053,False,False,0.0,BLOCKED
up50_126|pair|event_volume_persistence_21|+1|self_range_loc_63|+1,up50_126,pair|event_volume_persistence_21|+1|self_range_loc_63|+1,pair,-0.0864038069746724,-0.4161810741094822,-0.12927345824362077,-0.17830516580112366,0.04317460317460318,0.01880794701986755,False,False,0.0,BLOCKED
up50_126|pair|event_volume_persistence_21|+1|self_range_loc_63|-1,up50_126,pair|event_volume_persistence_21|+1|self_range_loc_63|-1,pair,-0.08840960846405382,-0.3804605273449912,-0.11567190510869052,-0.13254179212012396,0.052698412698412696,0.017218543046357615,False,False,0.0,BLOCKED
up50_126|single|event_volume_persistence_21|-1,up50_126,single|event_volume_persistence_21|-1,single,-0.10690882929094063,-0.41641947601779894,-0.13165345899450562,-0.16134293280092926,0.037936507936507935,0.01033112582781457,False,False,0.0,BLOCKED
up50_126|pair|event_volume_persistence_21|-1|self_ret_5|+1,up50_126,pair|event_volume_persistence_21|-1|self_ret_5|+1,pair,-0.0910832073357537,-0.4169342048692697,-0.12893044475617405,-0.1506080669947535,0.03936507936507937,0.026225165562913908,False,False,0.0,BLOCKED
up50_126|pair|event_volume_persistence_21|-1|self_ret_5|-1,up50_126,pair|event_volume_persistence_21|-1|self_ret_5|-1,pair,-0.0891291942813766,-0.3879919814077635,-0.10553307486102084,-0.12707403286153018,0.05682539682539683,0.022781456953642386,False,False,0.0,BLOCKED
up50_126|pair|event_volume_persistence_21|-1|self_ret_21|+1,up50_126,pair|event_volume_persistence_21|-1|self_ret_21|+1,pair,-0.1009625678726771,-0.4304131112766716,-0.12813349798767115,-0.14898949860267585,0.027301587301587302,0.016158940397350992,False,False,0.0,BLOCKED
up50_126|pair|event_volume_persistence_21|-1|self_ret_21|-1,up50_126,pair|event_volume_persistence_21|-1|self_ret_21|-1,pair,-0.09863389615678037,-0.39451301427477103,-0.11333800168340401,-0.12999760068363034,0.06285714285714286,0.023311258278145695,False,False,0.0,BLOCKED
up50_126|pair|event_volume_persistence_21|-1|self_ret_63|+1,up50_126,pair|event_volume_persistence_21|-1|self_ret_63|+1,pair,-0.09140453454632766,-0.4469563941224508,-0.14883368664293298,-0.1820080137880813,0.02761904761904762,0.010066225165562914,False,False,0.0,BLOCKED
up50_126|pair|event_volume_persistence_21|-1|self_ret_63|-1,up50_126,pair|event_volume_persistence_21|-1|self_ret_63|-1,pair,-0.08707469927746375,-0.3638415555459301,-0.11347715421988944,-0.12372033318538661,0.07777777777777778,0.022516556291390728,False,False,0.0,BLOCKED
up50_126|pair|event_volume_persistence_21|-1|self_mom_252_21|+1,up50_126,pair|event_volume_persistence_21|-1|self_mom_252_21|+1,pair,-0.09540023573722947,-0.44101956440074225,-0.1400298686546664,-0.1720655648984769,0.020634920634920634,0.030463576158940398,False,False,0.0,BLOCKED
up50_126|pair|event_volume_persistence_21|-1|self_mom_252_21|-1,up50_126,pair|event_volume_persistence_21|-1|self_mom_252_21|-1,pair,-0.07945356393058364,-0.3547022883923069,-0.10720410831312689,-0.11927511163102744,0.08841269841269842,0.025960264900662253,False,False,0.0,BLOCKED
up50_126|pair|event_volume_persistence_21|-1|self_atr_63|+1,up50_126,pair|event_volume_persistence_21|-1|self_atr_63|+1,pair,-0.05082295683468961,-0.32331667458045693,-0.0898027852036288,-0.08783187287284035,0.11063492063492064,0.05218543046357616,False,False,0.0,BLOCKED
up50_126|pair|event_volume_persistence_21|-1|self_atr_63|-1,up50_126,pair|event_volume_persistence_21|-1|self_atr_63|-1,pair,-0.11959779284037231,-0.46502500275930436,-0.1548659872279426,-0.19421375630157064,0.0,0.0,False,False,0.0,BLOCKED
up50_126|pair|event_volume_persistence_21|-1|self_compression_20_63|+1,up50_126,pair|event_volume_persistence_21|-1|self_compression_20_63|+1,pair,-0.0897255131410678,-0.39212551271898927,-0.14087706751747633,-0.17035986182614005,0.04873015873015873,0.010066225165562914,False,False,0.0,BLOCKED
up50_126|pair|event_volume_persistence_21|-1|self_compression_20_63|-1,up50_126,pair|event_volume_persistence_21|-1|self_compression_20_63|-1,pair,-0.11148996590237051,-0.4452611974185946,-0.1419671794349568,-0.18143915292937762,0.025238095238095237,0.006622516556291391,False,False,0.0,BLOCKED
up50_126|pair|event_volume_persistence_21|-1|self_volume_ratio_5_20|+1,up50_126,pair|event_volume_persistence_21|-1|self_volume_ratio_5_20|+1,pair,-0.09283848348767845,-0.4165723486091172,-0.12298892088182159,-0.14064352698691285,0.039047619047619046,0.020927152317880796,False,False,0.0,BLOCKED
up50_126|pair|event_volume_persistence_21|-1|self_volume_ratio_5_20|-1,up50_126,pair|event_volume_persistence_21|-1|self_volume_ratio_5_20|-1,pair,-0.09365900422239212,-0.4205969103447905,-0.1333634840917608,-0.17265705249717161,0.0346031746031746,0.010860927152317882,False,False,0.0,BLOCKED
up50_126|pair|event_volume_persistence_21|-1|self_dist_high_63|+1,up50_126,pair|event_volume_persistence_21|-1|self_dist_high_63|+1,pair,-0.10742362135069716,-0.46040581205476294,-0.1494002712999599,-0.17819011399650092,0.010793650793650795,0.006622516556291391,False,False,0.0,BLOCKED
up50_126|pair|event_volume_persistence_21|-1|self_dist_high_63|-1,up50_126,pair|event_volume_persistence_21|-1|self_dist_high_63|-1,pair,-0.08554133043609019,-0.35585544718832085,-0.10987476231932393,-0.1227367464776315,0.08746031746031746,0.032317880794701985,False,False,0.0,BLOCKED
up50_126|pair|event_volume_persistence_21|-1|self_range_loc_63|+1,up50_126,pair|event_volume_persistence_21|-1|self_range_loc_63|+1,pair,-0.10185597158443205,-0.45682824470086686,-0.1486684231610904,-0.17750895149409537,0.015396825396825397,0.006357615894039735,False,False,0.0,BLOCKED
up50_126|pair|event_volume_persistence_21|-1|self_range_loc_63|-1,up50_126,pair|event_volume_persistence_21|-1|self_range_loc_63|-1,pair,-0.09979188887702181,-0.4007563380172737,-0.11960558638220317,-0.13410575041662762,0.060476190476190475,0.020397350993377483,False,False,0.0,BLOCKED
up50_126|single|gap_hold_5|+1,up50_126,single|gap_hold_5|+1,single,-0.06793263352733084,-0.3395401896849396,-0.12263536955418067,-0.14299592507939718,0.08174603174603175,0.030728476821192053,False,False,0.0,BLOCKED
up50_126|pair|gap_hold_5|+1|self_ret_5|+1,up50_126,pair|gap_hold_5|+1|self_ret_5|+1,pair,-0.06141641167177422,-0.34169273165214575,-0.1134172298257451,-0.1367542807706375,0.08492063492063492,0.033112582781456956,False,False,0.0,BLOCKED
up50_126|pair|gap_hold_5|+1|self_ret_5|-1,up50_126,pair|gap_hold_5|+1|self_ret_5|-1,pair,-0.08667750489659692,-0.39941212000968573,-0.14020000332912616,-0.1707145671726628,0.044126984126984126,0.010066225165562914,False,False,0.0,BLOCKED
up50_126|pair|gap_hold_5|+1|self_ret_21|+1,up50_126,pair|gap_hold_5|+1|self_ret_21|+1,pair,-0.07468873380561929,-0.3887950735236664,-0.11308733263022902,-0.13348612571221985,0.07126984126984127,0.03576158940397351,False,False,0.0,BLOCKED
up50_126|pair|gap_hold_5|+1|self_ret_21|-1,up50_126,pair|gap_hold_5|+1|self_ret_21|-1,pair,-0.08316010849531312,-0.3595708233823336,-0.1051601568726602,-0.1382980260877243,0.06412698412698413,0.0280794701986755,False,False,0.0,BLOCKED
up50_126|pair|gap_hold_5|+1|self_ret_63|+1,up50_126,pair|gap_hold_5|+1|self_ret_63|+1,pair,-0.07064442532054926,-0.4113130405635075,-0.12906229046001672,-0.1670344851551699,0.059365079365079364,0.029933774834437085,False,False,0.0,BLOCKED
up50_126|pair|gap_hold_5|+1|self_ret_63|-1,up50_126,pair|gap_hold_5|+1|self_ret_63|-1,pair,-0.08569039532632743,-0.3192897128415971,-0.10851311598257651,-0.0981091224930825,0.07777777777777778,0.0352317880794702,False,False,0.0,BLOCKED
up50_126|pair|gap_hold_5|+1|self_mom_252_21|+1,up50_126,pair|gap_hold_5|+1|self_mom_252_21|+1,pair,-0.08035233668189992,-0.4315155262359781,-0.1084167302568536,-0.15505783064767048,0.0392063492063492,0.040794701986754965,False,False,0.0,BLOCKED
up50_126|pair|gap_hold_5|+1|self_mom_252_21|-1,up50_126,pair|gap_hold_5|+1|self_mom_252_21|-1,pair,-0.07939701467781597,-0.30239702264955953,-0.12144068078394563,-0.11269190829510928,0.0992063492063492,0.02966887417218543,False,False,0.0,BLOCKED
up50_126|pair|gap_hold_5|+1|self_atr_63|+1,up50_126,pair|gap_hold_5|+1|self_atr_63|+1,pair,-0.03407128740927882,-0.26961597140694127,-0.08232192707875165,-0.07260883065985493,0.1357142857142857,0.07019867549668875,False,False,0.0,BLOCKED
up50_126|pair|gap_hold_5|+1|self_atr_63|-1,up50_126,pair|gap_hold_5|+1|self_atr_63|-1,pair,-0.11833832590391724,-0.4649740991669533,-0.15143457813501465,-0.18784483230850757,0.00031746031746031746,0.0018543046357615894,False,False,0.0,BLOCKED
up50_126|pair|gap_hold_5|+1|self_compression_20_63|+1,up50_126,pair|gap_hold_5|+1|self_compression_20_63|+1,pair,-0.0769318633942572,-0.3667320759335021,-0.10890888922894693,-0.12423908865145314,0.06777777777777778,0.0328476821192053,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|+1|self_ret_5|-1,down20_63,pair|event_volume_persistence_21|+1|self_ret_5|-1,pair,-0.12848907111619617,-0.0814544564123909,-0.14811916983657641,-0.2458198132488961,0.056984126984126984,0.048598130841121495,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|+1|self_ret_21|+1,down20_63,pair|event_volume_persistence_21|+1|self_ret_21|+1,pair,-0.14661472708721585,-0.11948357702430636,-0.15956014713505756,-0.271248901270863,0.04746031746031746,0.03233644859813084,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|+1|self_ret_21|-1,down20_63,pair|event_volume_persistence_21|+1|self_ret_21|-1,pair,-0.1337665782101825,-0.1098901028270752,-0.1651175797850623,-0.2481265262084193,0.05253968253968254,0.05495327102803738,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|+1|self_ret_63|+1,down20_63,pair|event_volume_persistence_21|+1|self_ret_63|+1,pair,-0.15780320847106588,-0.13310879615668,-0.17486624308227705,-0.2852655562978019,0.047142857142857146,0.03046728971962617,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|+1|self_ret_63|-1,down20_63,pair|event_volume_persistence_21|+1|self_ret_63|-1,pair,-0.12209278886000441,-0.10390318975149904,-0.13546781797034574,-0.20030972640606312,0.05793650793650794,0.08467289719626168,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|+1|self_mom_252_21|+1,down20_63,pair|event_volume_persistence_21|+1|self_mom_252_21|+1,pair,-0.17757721610984034,-0.12502334370213727,-0.19572326431386847,-0.2930686559963086,0.036825396825396824,0.020934579439252338,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|+1|self_mom_252_21|-1,down20_63,pair|event_volume_persistence_21|+1|self_mom_252_21|-1,pair,-0.09840785610249325,-0.09845163270427393,-0.11313523375433654,-0.2202105638171738,0.0746031746031746,0.0725233644859813,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|+1|self_atr_63|+1,down20_63,pair|event_volume_persistence_21|+1|self_atr_63|+1,pair,-0.10448963020682188,-0.07423861359368955,-0.1303639950012162,-0.17795023736111304,0.08952380952380952,0.09420560747663552,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|+1|self_atr_63|-1,down20_63,pair|event_volume_persistence_21|+1|self_atr_63|-1,pair,-0.20793932105115964,-0.18163157523507206,-0.19833415458960996,-0.31406663123571354,0.0074603174603174605,0.005420560747663551,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|+1|self_compression_20_63|+1,down20_63,pair|event_volume_persistence_21|+1|self_compression_20_63|+1,pair,-0.15226414935322027,-0.09789846086476604,-0.14591196251585217,-0.2318780504740795,0.05238095238095238,0.05457943925233645,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|+1|self_compression_20_63|-1,down20_63,pair|event_volume_persistence_21|+1|self_compression_20_63|-1,pair,-0.17566244308031004,-0.13777010913149323,-0.17717747227620986,-0.2951678605039811,0.03888888888888889,0.018317757009345795,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|+1|self_volume_ratio_5_20|+1,down20_63,pair|event_volume_persistence_21|+1|self_volume_ratio_5_20|+1,pair,-0.16938486947149003,-0.13243912771981342,-0.1654406748900547,-0.2722973437868228,0.040952380952380955,0.03383177570093458,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|+1|self_volume_ratio_5_20|-1,down20_63,pair|event_volume_persistence_21|+1|self_volume_ratio_5_20|-1,pair,-0.14147871015731087,-0.11245041866516438,-0.17762736203638171,-0.26639717736382523,0.04555555555555556,0.03233644859813084,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|+1|self_dist_high_63|+1,down20_63,pair|event_volume_persistence_21|+1|self_dist_high_63|+1,pair,-0.18806344027491273,-0.16019637349555008,-0.18633925624795572,-0.3037166276218668,0.029047619047619048,0.014766355140186916,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|+1|self_dist_high_63|-1,down20_63,pair|event_volume_persistence_21|+1|self_dist_high_63|-1,pair,-0.10624873817460204,-0.09019417532126053,-0.1393491203436356,-0.19204674583368941,0.07158730158730159,0.09084112149532711,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|+1|self_range_loc_63|+1,down20_63,pair|event_volume_persistence_21|+1|self_range_loc_63|+1,pair,-0.17794168046023945,-0.14892460168193067,-0.18340942150380452,-0.3013906022501772,0.03222222222222222,0.017383177570093458,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|+1|self_range_loc_63|-1,down20_63,pair|event_volume_persistence_21|+1|self_range_loc_63|-1,pair,-0.13339957990758217,-0.11420711058547457,-0.14337725179360078,-0.2149718352088785,0.05285714285714286,0.06579439252336448,False,False,0.0,BLOCKED
down20_63|single|event_volume_persistence_21|-1,down20_63,single|event_volume_persistence_21|-1,single,-0.1251232406565174,-0.1260337948336238,-0.14556922589595994,-0.2761132835677085,0.05523809523809524,0.07495327102803738,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|-1|self_ret_5|+1,down20_63,pair|event_volume_persistence_21|-1|self_ret_5|+1,pair,-0.12824080751835537,-0.12090735166011018,-0.13351037061435295,-0.24758773018513483,0.05619047619047619,0.06635514018691589,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|-1|self_ret_5|-1,down20_63,pair|event_volume_persistence_21|-1|self_ret_5|-1,pair,-0.10200407637367674,-0.10817776285407385,-0.11773528986761178,-0.25085810794750446,0.06603174603174604,0.08859813084112149,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|-1|self_ret_21|+1,down20_63,pair|event_volume_persistence_21|-1|self_ret_21|+1,pair,-0.13533193620123304,-0.1363410565781445,-0.16128695388148126,-0.28509278085309747,0.05650793650793651,0.031401869158878506,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|-1|self_ret_21|-1,down20_63,pair|event_volume_persistence_21|-1|self_ret_21|-1,pair,-0.10201635353926203,-0.11694805698777289,-0.11985854664231896,-0.24177476818489474,0.06777777777777778,0.11738317757009346,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|-1|self_ret_63|+1,down20_63,pair|event_volume_persistence_21|-1|self_ret_63|+1,pair,-0.16746859469486458,-0.12874990774263181,-0.1717849370400158,-0.2876866858688769,0.05317460317460317,0.026168224299065422,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|-1|self_ret_63|-1,down20_63,pair|event_volume_persistence_21|-1|self_ret_63|-1,pair,-0.11985763883740427,-0.14164237858842074,-0.09134922267656352,-0.19135744028728696,0.05507936507936508,0.14560747663551402,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|-1|self_mom_252_21|+1,down20_63,pair|event_volume_persistence_21|-1|self_mom_252_21|+1,pair,-0.13860786723462432,-0.1189360306083748,-0.16938041998913156,-0.2658805887777339,0.03666666666666667,0.0491588785046729,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|-1|self_mom_252_21|-1,down20_63,pair|event_volume_persistence_21|-1|self_mom_252_21|-1,pair,-0.08797677784600628,-0.10955249531997857,-0.102741800579433,-0.22494358513957052,0.09,0.1261682242990654,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|-1|self_atr_63|+1,down20_63,pair|event_volume_persistence_21|-1|self_atr_63|+1,pair,-0.06300135027920638,-0.08410311521728729,-0.05778673175991188,-0.1659354398479974,0.10095238095238095,0.18785046728971963,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|-1|self_atr_63|-1,down20_63,pair|event_volume_persistence_21|-1|self_atr_63|-1,pair,-0.21073453478772483,-0.18346548001829627,-0.20591796035046228,-0.3155033052255101,0.004126984126984127,0.004299065420560748,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|-1|self_compression_20_63|+1,down20_63,pair|event_volume_persistence_21|-1|self_compression_20_63|+1,pair,-0.15754970188834877,-0.137220538599086,-0.15025388325791278,-0.2615470744659716,0.03,0.06598130841121495,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|-1|self_compression_20_63|-1,down20_63,pair|event_volume_persistence_21|-1|self_compression_20_63|-1,pair,-0.14578196293857398,-0.15554205280217007,-0.1479718790845229,-0.28566469682590967,0.05476190476190476,0.051962616822429905,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|-1|self_volume_ratio_5_20|+1,down20_63,pair|event_volume_persistence_21|-1|self_volume_ratio_5_20|+1,pair,-0.14274911691028574,-0.13285518378944228,-0.12702662831977024,-0.25662911139529787,0.04873015873015873,0.0702803738317757,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|-1|self_volume_ratio_5_20|-1,down20_63,pair|event_volume_persistence_21|-1|self_volume_ratio_5_20|-1,pair,-0.13322091007838172,-0.1292654327981254,-0.14632003385367828,-0.2790974041254928,0.048095238095238094,0.06186915887850467,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|-1|self_dist_high_63|+1,down20_63,pair|event_volume_persistence_21|-1|self_dist_high_63|+1,pair,-0.1745905836321155,-0.15022337064225694,-0.19051964019032658,-0.31254588963855795,0.0353968253968254,0.011588785046728972,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|-1|self_dist_high_63|-1,down20_63,pair|event_volume_persistence_21|-1|self_dist_high_63|-1,pair,-0.10350897902820302,-0.1234117323466308,-0.09333138885008423,-0.20085238307067607,0.06777777777777778,0.15457943925233644,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|-1|self_range_loc_63|+1,down20_63,pair|event_volume_persistence_21|-1|self_range_loc_63|+1,pair,-0.15724422341712987,-0.13023566109922463,-0.18793661460684877,-0.3112747665408297,0.04206349206349207,0.012897196261682243,False,False,0.0,BLOCKED
down20_63|pair|event_volume_persistence_21|-1|self_range_loc_63|-1,down20_63,pair|event_volume_persistence_21|-1|self_range_loc_63|-1,pair,-0.12725542786635807,-0.1486803851632862,-0.12588345642535476,-0.23843121994266497,0.05634920634920635,0.10542056074766355,False,False,0.0,BLOCKED
down20_63|single|gap_hold_5|+1,down20_63,single|gap_hold_5|+1,single,-0.12319939616421471,-0.09436725085849515,-0.13179285864578058,-0.2503427760903301,0.0680952380952381,0.06878504672897197,False,False,0.0,BLOCKED
down20_63|pair|gap_hold_5|+1|self_ret_5|+1,down20_63,pair|gap_hold_5|+1|self_ret_5|+1,pair,-0.12791674438066597,-0.09733707706561456,-0.12904440166375508,-0.24647998226727028,0.06619047619047619,0.06560747663551401,False,False,0.0,BLOCKED
down20_63|pair|gap_hold_5|+1|self_ret_5|-1,down20_63,pair|gap_hold_5|+1|self_ret_5|-1,pair,-0.13368920294736125,-0.10538909055322881,-0.15118180751733667,-0.2709196287750742,0.04698412698412698,0.048411214953271026,False,False,0.0,BLOCKED
down20_63|pair|gap_hold_5|+1|self_ret_21|+1,down20_63,pair|gap_hold_5|+1|self_ret_21|+1,pair,-0.13964283224499918,-0.12472517772565336,-0.15330516541168948,-0.27187299545323396,0.05682539682539683,0.045420560747663555,False,False,0.0,BLOCKED
down20_63|pair|gap_hold_5|+1|self_ret_21|-1,down20_63,pair|gap_hold_5|+1|self_ret_21|-1,pair,-0.12332981569603824,-0.1081009306916328,-0.11400899311598969,-0.22464336739007368,0.05984126984126984,0.09158878504672897,False,False,0.0,BLOCKED
down20_63|pair|gap_hold_5|+1|self_ret_63|+1,down20_63,pair|gap_hold_5|+1|self_ret_63|+1,pair,-0.16717507060875936,-0.1258552025666812,-0.16237635324339686,-0.2864284391571958,0.052698412698412696,0.04355140186915888,False,False,0.0,BLOCKED
down20_63|pair|gap_hold_5|+1|self_ret_63|-1,down20_63,pair|gap_hold_5|+1|self_ret_63|-1,pair,-0.1265163130949366,-0.11721471764101106,-0.0893733074732953,-0.1757213800922678,0.05174603174603175,0.11794392523364486,False,False,0.0,BLOCKED
down20_63|pair|gap_hold_5|+1|self_mom_252_21|+1,down20_63,pair|gap_hold_5|+1|self_mom_252_21|+1,pair,-0.1713863941347295,-0.1295486471447778,-0.1612388112525521,-0.26713758482967503,0.036349206349206346,0.04261682242990654,False,False,0.0,BLOCKED
down20_63|pair|gap_hold_5|+1|self_mom_252_21|-1,down20_63,pair|gap_hold_5|+1|self_mom_252_21|-1,pair,-0.09404882099473849,-0.09118309584410897,-0.10359717900872047,-0.22931525657456958,0.0838095238095238,0.09682242990654205,False,False,0.0,BLOCKED
down20_63|pair|gap_hold_5|+1|self_atr_63|+1,down20_63,pair|gap_hold_5|+1|self_atr_63|+1,pair,-0.08056381355447889,-0.04450679539208131,-0.05756659880393502,-0.17011950394540123,0.10047619047619048,0.1314018691588785,False,False,0.0,BLOCKED
down20_63|pair|gap_hold_5|+1|self_atr_63|-1,down20_63,pair|gap_hold_5|+1|self_atr_63|-1,pair,-0.20593470436874556,-0.18054639262161365,-0.19660492602588175,-0.315442352712823,0.00873015873015873,0.005233644859813084,False,False,0.0,BLOCKED
down20_63|pair|gap_hold_5|+1|self_compression_20_63|+1,down20_63,pair|gap_hold_5|+1|self_compression_20_63|+1,pair,-0.16370103247278867,-0.12093738820712376,-0.13319073240460497,-0.2428744729259949,0.04492063492063492,0.06616822429906542,False,False,0.0,BLOCKED
up20_21|pair|gap_hold_5|+1|self_compression_20_63|-1,up20_21,pair|gap_hold_5|+1|self_compression_20_63|-1,pair,-0.0463635618490932,-0.33183167677015435,-0.05423154873417792,-0.11849384094256077,0.024285714285714285,0.01984375,False,False,0.0,BLOCKED
up20_21|pair|gap_hold_5|+1|self_volume_ratio_5_20|+1,up20_21,pair|gap_hold_5|+1|self_volume_ratio_5_20|+1,pair,-0.03699481896853104,-0.31911345509841865,-0.048860374315600655,-0.12733787997978152,0.029841269841269842,0.0184375,False,False,0.0,BLOCKED
up20_21|pair|gap_hold_5|+1|self_volume_ratio_5_20|-1,up20_21,pair|gap_hold_5|+1|self_volume_ratio_5_20|-1,pair,-0.023887917271549937,-0.298796702141061,-0.05179503179383867,-0.13170114350177414,0.040634920634920635,0.0178125,False,False,0.0,BLOCKED
up20_21|pair|gap_hold_5|+1|self_dist_high_63|+1,up20_21,pair|gap_hold_5|+1|self_dist_high_63|+1,pair,-0.06433827637030028,-0.3521409047630915,-0.04117993066458932,-0.14478526616892257,0.01984126984126984,0.01390625,False,False,0.0,BLOCKED
up20_21|pair|gap_hold_5|+1|self_dist_high_63|-1,up20_21,pair|gap_hold_5|+1|self_dist_high_63|-1,pair,-0.027053207648991127,-0.22407188504892667,-0.05107047647275659,-0.09654652103257264,0.07047619047619047,0.03578125,False,False,0.0,BLOCKED
up20_21|pair|gap_hold_5|+1|self_range_loc_63|+1,up20_21,pair|gap_hold_5|+1|self_range_loc_63|+1,pair,-0.061106832610262216,-0.34616511234525515,-0.040694165798530545,-0.14411488965461838,0.023333333333333334,0.01421875,False,False,0.0,BLOCKED
up20_21|pair|gap_hold_5|+1|self_range_loc_63|-1,up20_21,pair|gap_hold_5|+1|self_range_loc_63|-1,pair,-0.02574946993076708,-0.26292819017970975,-0.055607457949201744,-0.10783048821468753,0.051904761904761905,0.02921875,False,False,0.0,BLOCKED
up20_21|single|gap_hold_5|-1,up20_21,single|gap_hold_5|-1,single,-0.022618139740718628,-0.20829413476676187,-0.038849580372531556,-0.10583505356255132,0.07968253968253969,0.03421875,False,False,0.0,BLOCKED
up20_21|pair|gap_hold_5|-1|self_ret_5|+1,up20_21,pair|gap_hold_5|-1|self_ret_5|+1,pair,-0.02697987700622444,-0.31321496075153255,-0.054845399944211476,-0.13578971680192273,0.033174603174603176,0.013125,False,False,0.0,BLOCKED
up20_21|pair|gap_hold_5|-1|self_ret_5|-1,up20_21,pair|gap_hold_5|-1|self_ret_5|-1,pair,-0.0277243982016706,-0.20841782314444735,-0.0349745115507803,-0.10419729878871314,0.07888888888888888,0.035,False,False,0.0,BLOCKED
up20_21|pair|gap_hold_5|-1|self_ret_21|+1,up20_21,pair|gap_hold_5|-1|self_ret_21|+1,pair,-0.01683933955800241,-0.3032787277850393,-0.03834553331262153,-0.1473309156864462,0.04777777777777778,0.01578125,False,False,0.0,BLOCKED
up20_21|pair|gap_hold_5|-1|self_ret_21|-1,up20_21,pair|gap_hold_5|-1|self_ret_21|-1,pair,-0.03559626965952023,-0.2083481579715698,-0.052828011403040824,-0.09502247143818962,0.07476190476190477,0.03390625,False,False,0.0,BLOCKED
up20_21|pair|gap_hold_5|-1|self_ret_63|+1,up20_21,pair|gap_hold_5|-1|self_ret_63|+1,pair,-0.02120957733248944,-0.3162752431113718,-0.03772490109782264,-0.1495847661534187,0.049206349206349205,0.01734375,False,False,0.0,BLOCKED
up20_21|pair|gap_hold_5|-1|self_ret_63|-1,up20_21,pair|gap_hold_5|-1|self_ret_63|-1,pair,-0.05337618902568209,-0.1907448174606176,-0.057317131245571626,-0.0902165607263973,0.07952380952380952,0.0371875,False,False,0.0,BLOCKED
up20_21|pair|gap_hold_5|-1|self_mom_252_21|+1,up20_21,pair|gap_hold_5|-1|self_mom_252_21|+1,pair,-0.023741825944022237,-0.30360743320167394,-0.02811530218910648,-0.15027121204772745,0.034444444444444444,0.01875,False,False,0.0,BLOCKED
