candidate_id,f1,s1,f2,s2,kind,family1,family2
P::atrp_63::+1::intraday_mean_5::+1,atrp_63,1,intraday_mean_5,1.0,pair_additive_rank,volatility,intraday_pressure
P::atrp_63::+1::intraday_mean_5::-1,atrp_63,1,intraday_mean_5,-1.0,pair_additive_rank,volatility,intraday_pressure
P::atrp_63::-1::intraday_mean_5::+1,atrp_63,-1,intraday_mean_5,1.0,pair_additive_rank,volatility,intraday_pressure
P::atrp_63::-1::intraday_mean_5::-1,atrp_63,-1,intraday_mean_5,-1.0,pair_additive_rank,volatility,intraday_pressure
P::atrp_63::+1::intraday_mean_63::+1,atrp_63,1,intraday_mean_63,1.0,pair_additive_rank,volatility,intraday_pressure
P::atrp_63::+1::intraday_mean_63::-1,atrp_63,1,intraday_mean_63,-1.0,pair_additive_rank,volatility,intraday_pressure
P::atrp_63::-1::intraday_mean_63::+1,atrp_63,-1,intraday_mean_63,1.0,pair_additive_rank,volatility,intraday_pressure
P::atrp_63::-1::intraday_mean_63::-1,atrp_63,-1,intraday_mean_63,-1.0,pair_additive_rank,volatility,intraday_pressure
P::atrp_63::+1::kurt_10::+1,atrp_63,1,kurt_10,1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::+1::kurt_10::-1,atrp_63,1,kurt_10,-1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::-1::kurt_10::+1,atrp_63,-1,kurt_10,1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::-1::kurt_10::-1,atrp_63,-1,kurt_10,-1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::+1::kurt_126::+1,atrp_63,1,kurt_126,1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::+1::kurt_126::-1,atrp_63,1,kurt_126,-1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::-1::kurt_126::+1,atrp_63,-1,kurt_126,1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::-1::kurt_126::-1,atrp_63,-1,kurt_126,-1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::+1::kurt_20::+1,atrp_63,1,kurt_20,1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::+1::kurt_20::-1,atrp_63,1,kurt_20,-1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::-1::kurt_20::+1,atrp_63,-1,kurt_20,1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::-1::kurt_20::-1,atrp_63,-1,kurt_20,-1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::+1::kurt_40::+1,atrp_63,1,kurt_40,1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::+1::kurt_40::-1,atrp_63,1,kurt_40,-1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::-1::kurt_40::+1,atrp_63,-1,kurt_40,1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::-1::kurt_40::-1,atrp_63,-1,kurt_40,-1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::+1::kurt_5::+1,atrp_63,1,kurt_5,1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::+1::kurt_5::-1,atrp_63,1,kurt_5,-1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::-1::kurt_5::+1,atrp_63,-1,kurt_5,1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::-1::kurt_5::-1,atrp_63,-1,kurt_5,-1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::+1::kurt_63::+1,atrp_63,1,kurt_63,1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::+1::kurt_63::-1,atrp_63,1,kurt_63,-1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::-1::kurt_63::+1,atrp_63,-1,kurt_63,1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::-1::kurt_63::-1,atrp_63,-1,kurt_63,-1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::+1::log_dvol_10::+1,atrp_63,1,log_dvol_10,1.0,pair_additive_rank,volatility,liquidity_level
P::atrp_63::+1::log_dvol_10::-1,atrp_63,1,log_dvol_10,-1.0,pair_additive_rank,volatility,liquidity_level
P::atrp_63::-1::log_dvol_10::+1,atrp_63,-1,log_dvol_10,1.0,pair_additive_rank,volatility,liquidity_level
P::atrp_63::-1::log_dvol_10::-1,atrp_63,-1,log_dvol_10,-1.0,pair_additive_rank,volatility,liquidity_level
P::atrp_63::+1::log_dvol_126::+1,atrp_63,1,log_dvol_126,1.0,pair_additive_rank,volatility,liquidity_level
P::atrp_63::+1::log_dvol_126::-1,atrp_63,1,log_dvol_126,-1.0,pair_additive_rank,volatility,liquidity_level
P::atrp_63::-1::log_dvol_126::+1,atrp_63,-1,log_dvol_126,1.0,pair_additive_rank,volatility,liquidity_level
P::atrp_63::-1::log_dvol_126::-1,atrp_63,-1,log_dvol_126,-1.0,pair_additive_rank,volatility,liquidity_level
P::atrp_63::+1::log_dvol_20::+1,atrp_63,1,log_dvol_20,1.0,pair_additive_rank,volatility,liquidity_level
P::atrp_63::+1::log_dvol_20::-1,atrp_63,1,log_dvol_20,-1.0,pair_additive_rank,volatility,liquidity_level
P::atrp_63::-1::log_dvol_20::+1,atrp_63,-1,log_dvol_20,1.0,pair_additive_rank,volatility,liquidity_level
P::atrp_63::-1::log_dvol_20::-1,atrp_63,-1,log_dvol_20,-1.0,pair_additive_rank,volatility,liquidity_level
P::atrp_63::+1::log_dvol_40::+1,atrp_63,1,log_dvol_40,1.0,pair_additive_rank,volatility,liquidity_level
P::atrp_63::+1::log_dvol_40::-1,atrp_63,1,log_dvol_40,-1.0,pair_additive_rank,volatility,liquidity_level
P::atrp_63::-1::log_dvol_40::+1,atrp_63,-1,log_dvol_40,1.0,pair_additive_rank,volatility,liquidity_level
P::atrp_63::-1::log_dvol_40::-1,atrp_63,-1,log_dvol_40,-1.0,pair_additive_rank,volatility,liquidity_level
P::atrp_63::+1::log_dvol_5::+1,atrp_63,1,log_dvol_5,1.0,pair_additive_rank,volatility,liquidity_level
P::atrp_63::+1::log_dvol_5::-1,atrp_63,1,log_dvol_5,-1.0,pair_additive_rank,volatility,liquidity_level
P::atrp_63::-1::log_dvol_5::+1,atrp_63,-1,log_dvol_5,1.0,pair_additive_rank,volatility,liquidity_level
P::atrp_63::-1::log_dvol_5::-1,atrp_63,-1,log_dvol_5,-1.0,pair_additive_rank,volatility,liquidity_level
P::atrp_63::+1::log_dvol_63::+1,atrp_63,1,log_dvol_63,1.0,pair_additive_rank,volatility,liquidity_level
P::atrp_63::+1::log_dvol_63::-1,atrp_63,1,log_dvol_63,-1.0,pair_additive_rank,volatility,liquidity_level
P::atrp_63::-1::log_dvol_63::+1,atrp_63,-1,log_dvol_63,1.0,pair_additive_rank,volatility,liquidity_level
P::atrp_63::-1::log_dvol_63::-1,atrp_63,-1,log_dvol_63,-1.0,pair_additive_rank,volatility,liquidity_level
P::atrp_63::+1::mom_10::+1,atrp_63,1,mom_10,1.0,pair_additive_rank,volatility,trend
P::atrp_63::+1::mom_10::-1,atrp_63,1,mom_10,-1.0,pair_additive_rank,volatility,trend
P::atrp_63::-1::mom_10::+1,atrp_63,-1,mom_10,1.0,pair_additive_rank,volatility,trend
P::atrp_63::-1::mom_10::-1,atrp_63,-1,mom_10,-1.0,pair_additive_rank,volatility,trend
P::atrp_63::+1::mom_126::+1,atrp_63,1,mom_126,1.0,pair_additive_rank,volatility,trend
P::atrp_63::+1::mom_126::-1,atrp_63,1,mom_126,-1.0,pair_additive_rank,volatility,trend
P::atrp_63::-1::mom_126::+1,atrp_63,-1,mom_126,1.0,pair_additive_rank,volatility,trend
P::atrp_63::-1::mom_126::-1,atrp_63,-1,mom_126,-1.0,pair_additive_rank,volatility,trend
P::atrp_63::+1::mom_20::+1,atrp_63,1,mom_20,1.0,pair_additive_rank,volatility,trend
P::atrp_63::+1::mom_20::-1,atrp_63,1,mom_20,-1.0,pair_additive_rank,volatility,trend
P::atrp_63::-1::mom_20::+1,atrp_63,-1,mom_20,1.0,pair_additive_rank,volatility,trend
P::atrp_63::-1::mom_20::-1,atrp_63,-1,mom_20,-1.0,pair_additive_rank,volatility,trend
P::atrp_63::+1::mom_252::+1,atrp_63,1,mom_252,1.0,pair_additive_rank,volatility,trend
P::atrp_63::+1::mom_252::-1,atrp_63,1,mom_252,-1.0,pair_additive_rank,volatility,trend
P::atrp_63::-1::mom_252::+1,atrp_63,-1,mom_252,1.0,pair_additive_rank,volatility,trend
P::atrp_63::-1::mom_252::-1,atrp_63,-1,mom_252,-1.0,pair_additive_rank,volatility,trend
P::atrp_63::+1::mom_40::+1,atrp_63,1,mom_40,1.0,pair_additive_rank,volatility,trend
P::atrp_63::+1::mom_40::-1,atrp_63,1,mom_40,-1.0,pair_additive_rank,volatility,trend
P::atrp_63::-1::mom_40::+1,atrp_63,-1,mom_40,1.0,pair_additive_rank,volatility,trend
P::atrp_63::-1::mom_40::-1,atrp_63,-1,mom_40,-1.0,pair_additive_rank,volatility,trend
P::atrp_63::+1::mom_5::+1,atrp_63,1,mom_5,1.0,pair_additive_rank,volatility,trend
P::atrp_63::+1::mom_5::-1,atrp_63,1,mom_5,-1.0,pair_additive_rank,volatility,trend
P::atrp_63::-1::mom_5::+1,atrp_63,-1,mom_5,1.0,pair_additive_rank,volatility,trend
P::atrp_63::-1::mom_5::-1,atrp_63,-1,mom_5,-1.0,pair_additive_rank,volatility,trend
P::atrp_63::+1::mom_63::+1,atrp_63,1,mom_63,1.0,pair_additive_rank,volatility,trend
P::atrp_63::+1::mom_63::-1,atrp_63,1,mom_63,-1.0,pair_additive_rank,volatility,trend
P::atrp_63::-1::mom_63::+1,atrp_63,-1,mom_63,1.0,pair_additive_rank,volatility,trend
P::atrp_63::-1::mom_63::-1,atrp_63,-1,mom_63,-1.0,pair_additive_rank,volatility,trend
P::atrp_63::+1::positive_frac_126::+1,atrp_63,1,positive_frac_126,1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::+1::positive_frac_126::-1,atrp_63,1,positive_frac_126,-1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::-1::positive_frac_126::+1,atrp_63,-1,positive_frac_126,1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::-1::positive_frac_126::-1,atrp_63,-1,positive_frac_126,-1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::+1::positive_frac_20::+1,atrp_63,1,positive_frac_20,1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::+1::positive_frac_20::-1,atrp_63,1,positive_frac_20,-1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::-1::positive_frac_20::+1,atrp_63,-1,positive_frac_20,1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::-1::positive_frac_20::-1,atrp_63,-1,positive_frac_20,-1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::+1::positive_frac_40::+1,atrp_63,1,positive_frac_40,1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::+1::positive_frac_40::-1,atrp_63,1,positive_frac_40,-1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::-1::positive_frac_40::+1,atrp_63,-1,positive_frac_40,1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::-1::positive_frac_40::-1,atrp_63,-1,positive_frac_40,-1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::+1::positive_frac_63::+1,atrp_63,1,positive_frac_63,1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::+1::positive_frac_63::-1,atrp_63,1,positive_frac_63,-1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::-1::positive_frac_63::+1,atrp_63,-1,positive_frac_63,1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::-1::positive_frac_63::-1,atrp_63,-1,positive_frac_63,-1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::+1::range_pos_126::+1,atrp_63,1,range_pos_126,1.0,pair_additive_rank,volatility,price_location
P::atrp_63::+1::range_pos_126::-1,atrp_63,1,range_pos_126,-1.0,pair_additive_rank,volatility,price_location
P::atrp_63::-1::range_pos_126::+1,atrp_63,-1,range_pos_126,1.0,pair_additive_rank,volatility,price_location
P::atrp_63::-1::range_pos_126::-1,atrp_63,-1,range_pos_126,-1.0,pair_additive_rank,volatility,price_location
P::atrp_63::+1::range_pos_20::+1,atrp_63,1,range_pos_20,1.0,pair_additive_rank,volatility,price_location
P::atrp_63::+1::range_pos_20::-1,atrp_63,1,range_pos_20,-1.0,pair_additive_rank,volatility,price_location
P::atrp_63::-1::range_pos_20::+1,atrp_63,-1,range_pos_20,1.0,pair_additive_rank,volatility,price_location
P::atrp_63::-1::range_pos_20::-1,atrp_63,-1,range_pos_20,-1.0,pair_additive_rank,volatility,price_location
P::atrp_63::+1::range_pos_252::+1,atrp_63,1,range_pos_252,1.0,pair_additive_rank,volatility,price_location
P::atrp_63::+1::range_pos_252::-1,atrp_63,1,range_pos_252,-1.0,pair_additive_rank,volatility,price_location
P::atrp_63::-1::range_pos_252::+1,atrp_63,-1,range_pos_252,1.0,pair_additive_rank,volatility,price_location
P::atrp_63::-1::range_pos_252::-1,atrp_63,-1,range_pos_252,-1.0,pair_additive_rank,volatility,price_location
P::atrp_63::+1::range_pos_40::+1,atrp_63,1,range_pos_40,1.0,pair_additive_rank,volatility,price_location
P::atrp_63::+1::range_pos_40::-1,atrp_63,1,range_pos_40,-1.0,pair_additive_rank,volatility,price_location
P::atrp_63::-1::range_pos_40::+1,atrp_63,-1,range_pos_40,1.0,pair_additive_rank,volatility,price_location
P::atrp_63::-1::range_pos_40::-1,atrp_63,-1,range_pos_40,-1.0,pair_additive_rank,volatility,price_location
P::atrp_63::+1::range_pos_63::+1,atrp_63,1,range_pos_63,1.0,pair_additive_rank,volatility,price_location
P::atrp_63::+1::range_pos_63::-1,atrp_63,1,range_pos_63,-1.0,pair_additive_rank,volatility,price_location
P::atrp_63::-1::range_pos_63::+1,atrp_63,-1,range_pos_63,1.0,pair_additive_rank,volatility,price_location
P::atrp_63::-1::range_pos_63::-1,atrp_63,-1,range_pos_63,-1.0,pair_additive_rank,volatility,price_location
P::atrp_63::+1::rel_mom_126::+1,atrp_63,1,rel_mom_126,1.0,pair_additive_rank,volatility,relative_strength
P::atrp_63::+1::rel_mom_126::-1,atrp_63,1,rel_mom_126,-1.0,pair_additive_rank,volatility,relative_strength
P::atrp_63::-1::rel_mom_126::+1,atrp_63,-1,rel_mom_126,1.0,pair_additive_rank,volatility,relative_strength
P::atrp_63::-1::rel_mom_126::-1,atrp_63,-1,rel_mom_126,-1.0,pair_additive_rank,volatility,relative_strength
P::atrp_63::+1::rel_mom_20::+1,atrp_63,1,rel_mom_20,1.0,pair_additive_rank,volatility,relative_strength
P::atrp_63::+1::rel_mom_20::-1,atrp_63,1,rel_mom_20,-1.0,pair_additive_rank,volatility,relative_strength
P::atrp_63::-1::rel_mom_20::+1,atrp_63,-1,rel_mom_20,1.0,pair_additive_rank,volatility,relative_strength
P::atrp_63::-1::rel_mom_20::-1,atrp_63,-1,rel_mom_20,-1.0,pair_additive_rank,volatility,relative_strength
P::atrp_63::+1::rel_mom_40::+1,atrp_63,1,rel_mom_40,1.0,pair_additive_rank,volatility,relative_strength
P::atrp_63::+1::rel_mom_40::-1,atrp_63,1,rel_mom_40,-1.0,pair_additive_rank,volatility,relative_strength
P::atrp_63::-1::rel_mom_40::+1,atrp_63,-1,rel_mom_40,1.0,pair_additive_rank,volatility,relative_strength
P::atrp_63::-1::rel_mom_40::-1,atrp_63,-1,rel_mom_40,-1.0,pair_additive_rank,volatility,relative_strength
P::atrp_63::+1::rel_mom_63::+1,atrp_63,1,rel_mom_63,1.0,pair_additive_rank,volatility,relative_strength
P::atrp_63::+1::rel_mom_63::-1,atrp_63,1,rel_mom_63,-1.0,pair_additive_rank,volatility,relative_strength
P::atrp_63::-1::rel_mom_63::+1,atrp_63,-1,rel_mom_63,1.0,pair_additive_rank,volatility,relative_strength
P::atrp_63::-1::rel_mom_63::-1,atrp_63,-1,rel_mom_63,-1.0,pair_additive_rank,volatility,relative_strength
P::atrp_63::+1::signed_volume_10::+1,atrp_63,1,signed_volume_10,1.0,pair_additive_rank,volatility,signed_flow_proxy
P::atrp_63::+1::signed_volume_10::-1,atrp_63,1,signed_volume_10,-1.0,pair_additive_rank,volatility,signed_flow_proxy
P::atrp_63::-1::signed_volume_10::+1,atrp_63,-1,signed_volume_10,1.0,pair_additive_rank,volatility,signed_flow_proxy
P::atrp_63::-1::signed_volume_10::-1,atrp_63,-1,signed_volume_10,-1.0,pair_additive_rank,volatility,signed_flow_proxy
P::atrp_63::+1::signed_volume_126::+1,atrp_63,1,signed_volume_126,1.0,pair_additive_rank,volatility,signed_flow_proxy
P::atrp_63::+1::signed_volume_126::-1,atrp_63,1,signed_volume_126,-1.0,pair_additive_rank,volatility,signed_flow_proxy
P::atrp_63::-1::signed_volume_126::+1,atrp_63,-1,signed_volume_126,1.0,pair_additive_rank,volatility,signed_flow_proxy
P::atrp_63::-1::signed_volume_126::-1,atrp_63,-1,signed_volume_126,-1.0,pair_additive_rank,volatility,signed_flow_proxy
P::atrp_63::+1::signed_volume_20::+1,atrp_63,1,signed_volume_20,1.0,pair_additive_rank,volatility,signed_flow_proxy
P::atrp_63::+1::signed_volume_20::-1,atrp_63,1,signed_volume_20,-1.0,pair_additive_rank,volatility,signed_flow_proxy
P::atrp_63::-1::signed_volume_20::+1,atrp_63,-1,signed_volume_20,1.0,pair_additive_rank,volatility,signed_flow_proxy
P::atrp_63::-1::signed_volume_20::-1,atrp_63,-1,signed_volume_20,-1.0,pair_additive_rank,volatility,signed_flow_proxy
P::atrp_63::+1::signed_volume_40::+1,atrp_63,1,signed_volume_40,1.0,pair_additive_rank,volatility,signed_flow_proxy
P::atrp_63::+1::signed_volume_40::-1,atrp_63,1,signed_volume_40,-1.0,pair_additive_rank,volatility,signed_flow_proxy
P::atrp_63::-1::signed_volume_40::+1,atrp_63,-1,signed_volume_40,1.0,pair_additive_rank,volatility,signed_flow_proxy
P::atrp_63::-1::signed_volume_40::-1,atrp_63,-1,signed_volume_40,-1.0,pair_additive_rank,volatility,signed_flow_proxy
P::atrp_63::+1::signed_volume_5::+1,atrp_63,1,signed_volume_5,1.0,pair_additive_rank,volatility,signed_flow_proxy
P::atrp_63::+1::signed_volume_5::-1,atrp_63,1,signed_volume_5,-1.0,pair_additive_rank,volatility,signed_flow_proxy
P::atrp_63::-1::signed_volume_5::+1,atrp_63,-1,signed_volume_5,1.0,pair_additive_rank,volatility,signed_flow_proxy
P::atrp_63::-1::signed_volume_5::-1,atrp_63,-1,signed_volume_5,-1.0,pair_additive_rank,volatility,signed_flow_proxy
P::atrp_63::+1::signed_volume_63::+1,atrp_63,1,signed_volume_63,1.0,pair_additive_rank,volatility,signed_flow_proxy
P::atrp_63::+1::signed_volume_63::-1,atrp_63,1,signed_volume_63,-1.0,pair_additive_rank,volatility,signed_flow_proxy
P::atrp_63::-1::signed_volume_63::+1,atrp_63,-1,signed_volume_63,1.0,pair_additive_rank,volatility,signed_flow_proxy
P::atrp_63::-1::signed_volume_63::-1,atrp_63,-1,signed_volume_63,-1.0,pair_additive_rank,volatility,signed_flow_proxy
P::atrp_63::+1::skew_10::+1,atrp_63,1,skew_10,1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::+1::skew_10::-1,atrp_63,1,skew_10,-1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::-1::skew_10::+1,atrp_63,-1,skew_10,1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::-1::skew_10::-1,atrp_63,-1,skew_10,-1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::+1::skew_126::+1,atrp_63,1,skew_126,1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::+1::skew_126::-1,atrp_63,1,skew_126,-1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::-1::skew_126::+1,atrp_63,-1,skew_126,1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::-1::skew_126::-1,atrp_63,-1,skew_126,-1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::+1::skew_20::+1,atrp_63,1,skew_20,1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::+1::skew_20::-1,atrp_63,1,skew_20,-1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::-1::skew_20::+1,atrp_63,-1,skew_20,1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::-1::skew_20::-1,atrp_63,-1,skew_20,-1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::+1::skew_40::+1,atrp_63,1,skew_40,1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::+1::skew_40::-1,atrp_63,1,skew_40,-1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::-1::skew_40::+1,atrp_63,-1,skew_40,1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::-1::skew_40::-1,atrp_63,-1,skew_40,-1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::+1::skew_5::+1,atrp_63,1,skew_5,1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::+1::skew_5::-1,atrp_63,1,skew_5,-1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::-1::skew_5::+1,atrp_63,-1,skew_5,1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::-1::skew_5::-1,atrp_63,-1,skew_5,-1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::+1::skew_63::+1,atrp_63,1,skew_63,1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::+1::skew_63::-1,atrp_63,1,skew_63,-1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::-1::skew_63::+1,atrp_63,-1,skew_63,1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::-1::skew_63::-1,atrp_63,-1,skew_63,-1.0,pair_additive_rank,volatility,distribution_shape
P::atrp_63::+1::trend_slope_10::+1,atrp_63,1,trend_slope_10,1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::+1::trend_slope_10::-1,atrp_63,1,trend_slope_10,-1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::-1::trend_slope_10::+1,atrp_63,-1,trend_slope_10,1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::-1::trend_slope_10::-1,atrp_63,-1,trend_slope_10,-1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::+1::trend_slope_126::+1,atrp_63,1,trend_slope_126,1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::+1::trend_slope_126::-1,atrp_63,1,trend_slope_126,-1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::-1::trend_slope_126::+1,atrp_63,-1,trend_slope_126,1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::-1::trend_slope_126::-1,atrp_63,-1,trend_slope_126,-1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::+1::trend_slope_20::+1,atrp_63,1,trend_slope_20,1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::+1::trend_slope_20::-1,atrp_63,1,trend_slope_20,-1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::-1::trend_slope_20::+1,atrp_63,-1,trend_slope_20,1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::-1::trend_slope_20::-1,atrp_63,-1,trend_slope_20,-1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::+1::trend_slope_40::+1,atrp_63,1,trend_slope_40,1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::+1::trend_slope_40::-1,atrp_63,1,trend_slope_40,-1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::-1::trend_slope_40::+1,atrp_63,-1,trend_slope_40,1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::-1::trend_slope_40::-1,atrp_63,-1,trend_slope_40,-1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::+1::trend_slope_63::+1,atrp_63,1,trend_slope_63,1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::+1::trend_slope_63::-1,atrp_63,1,trend_slope_63,-1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::-1::trend_slope_63::+1,atrp_63,-1,trend_slope_63,1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::-1::trend_slope_63::-1,atrp_63,-1,trend_slope_63,-1.0,pair_additive_rank,volatility,trend_quality
P::atrp_63::+1::vol_10::+1,atrp_63,1,vol_10,1.0,pair_additive_rank,volatility,volatility
P::atrp_63::+1::vol_10::-1,atrp_63,1,vol_10,-1.0,pair_additive_rank,volatility,volatility
P::atrp_63::-1::vol_10::+1,atrp_63,-1,vol_10,1.0,pair_additive_rank,volatility,volatility
P::atrp_63::-1::vol_10::-1,atrp_63,-1,vol_10,-1.0,pair_additive_rank,volatility,volatility
P::atrp_63::+1::vol_126::+1,atrp_63,1,vol_126,1.0,pair_additive_rank,volatility,volatility
P::atrp_63::+1::vol_126::-1,atrp_63,1,vol_126,-1.0,pair_additive_rank,volatility,volatility
P::atrp_63::-1::vol_126::+1,atrp_63,-1,vol_126,1.0,pair_additive_rank,volatility,volatility
P::atrp_63::-1::vol_126::-1,atrp_63,-1,vol_126,-1.0,pair_additive_rank,volatility,volatility
P::atrp_63::+1::vol_20::+1,atrp_63,1,vol_20,1.0,pair_additive_rank,volatility,volatility
P::atrp_63::+1::vol_20::-1,atrp_63,1,vol_20,-1.0,pair_additive_rank,volatility,volatility
P::atrp_63::-1::vol_20::+1,atrp_63,-1,vol_20,1.0,pair_additive_rank,volatility,volatility
P::atrp_63::-1::vol_20::-1,atrp_63,-1,vol_20,-1.0,pair_additive_rank,volatility,volatility
P::atrp_63::+1::vol_40::+1,atrp_63,1,vol_40,1.0,pair_additive_rank,volatility,volatility
P::atrp_63::+1::vol_40::-1,atrp_63,1,vol_40,-1.0,pair_additive_rank,volatility,volatility
P::atrp_63::-1::vol_40::+1,atrp_63,-1,vol_40,1.0,pair_additive_rank,volatility,volatility
P::atrp_63::-1::vol_40::-1,atrp_63,-1,vol_40,-1.0,pair_additive_rank,volatility,volatility
P::atrp_63::+1::vol_5::+1,atrp_63,1,vol_5,1.0,pair_additive_rank,volatility,volatility
P::atrp_63::+1::vol_5::-1,atrp_63,1,vol_5,-1.0,pair_additive_rank,volatility,volatility
P::atrp_63::-1::vol_5::+1,atrp_63,-1,vol_5,1.0,pair_additive_rank,volatility,volatility
P::atrp_63::-1::vol_5::-1,atrp_63,-1,vol_5,-1.0,pair_additive_rank,volatility,volatility
P::atrp_63::+1::vol_63::+1,atrp_63,1,vol_63,1.0,pair_additive_rank,volatility,volatility
P::atrp_63::+1::vol_63::-1,atrp_63,1,vol_63,-1.0,pair_additive_rank,volatility,volatility
P::atrp_63::-1::vol_63::+1,atrp_63,-1,vol_63,1.0,pair_additive_rank,volatility,volatility
P::atrp_63::-1::vol_63::-1,atrp_63,-1,vol_63,-1.0,pair_additive_rank,volatility,volatility
P::atrp_63::+1::vol_ratio_10_40::+1,atrp_63,1,vol_ratio_10_40,1.0,pair_additive_rank,volatility,volatility_compression
P::atrp_63::+1::vol_ratio_10_40::-1,atrp_63,1,vol_ratio_10_40,-1.0,pair_additive_rank,volatility,volatility_compression
P::atrp_63::-1::vol_ratio_10_40::+1,atrp_63,-1,vol_ratio_10_40,1.0,pair_additive_rank,volatility,volatility_compression
P::atrp_63::-1::vol_ratio_10_40::-1,atrp_63,-1,vol_ratio_10_40,-1.0,pair_additive_rank,volatility,volatility_compression
P::atrp_63::+1::vol_ratio_20_63::+1,atrp_63,1,vol_ratio_20_63,1.0,pair_additive_rank,volatility,volatility_compression
