claim_id,feature,family,horizon,orientation,diagnostic_survivor,discovery_ic_n,discovery_ic_mean,discovery_ic_hac_t,discovery_ic_bonferroni_lb,discovery_spread_n,discovery_spread_mean,discovery_spread_hac_t,discovery_spread_bonferroni_lb,validation_ic_n,validation_ic_mean,validation_ic_hac_t,validation_ic_bonferroni_lb,validation_spread_n,validation_spread_mean,validation_spread_hac_t,validation_spread_bonferroni_lb,diagnostic_holdout_ic_n,diagnostic_holdout_ic_mean,diagnostic_holdout_ic_hac_t,diagnostic_holdout_ic_bonferroni_lb,diagnostic_holdout_spread_n,diagnostic_holdout_spread_mean,diagnostic_holdout_spread_hac_t,diagnostic_holdout_spread_bonferroni_lb
clv21_x_volumez21:future_21d_return,clv21_x_volumez21,interaction,21,-1,False,24,0.003513085134937212,0.21210620924395526,-0.05413819073309714,24,0.0008029869282270274,0.24618451612242398,-0.01055029368038212,12,0.023619835238648676,0.7259742455812381,-0.08962783611738623,12,0.007686772662286304,1.394360676000877,-0.01150179427990838,12,0.02616290464985321,1.4119604838874709,-0.038333728900080036,12,0.0035234526891399012,1.2502810557367274,-0.006285766171580963
efficiency_63:future_21d_return,efficiency_63,path,21,1,False,24,0.007205478390903401,0.5504710668391289,-0.03835643497092105,24,0.0016658581423938442,0.7791912458162329,-0.005775763447945779,12,-0.016167426215075314,-0.4438913127410894,-0.14294366788651897,12,-0.0008156500731951178,-0.1420028670936501,-0.020808762001752384,12,0.0251066838373776,1.1426496077648993,-0.05137367371491673,12,0.003390985957841273,0.9411475475730782,-0.009150295289972523
volume_ratio_10_63:future_63d_return,volume_ratio_10_63,volume,63,-1,False,24,0.0038345793616447,0.2591768689904107,-0.04766398500874497,24,-0.001241598797854517,-0.2883287029750129,-0.016230404708153474,12,-0.015971399376759125,-1.5919273674620762,-0.05089293650420615,12,-0.012215269524095481,-2.388092691152258,-0.030019594198903495,10,0.02477345757903249,2.231935508270905,-0.013861337560196477,10,0.00849878409979562,2.8023325305116127,-0.0020574924528370883
efficiency_21:future_63d_return,efficiency_21,path,63,1,False,24,0.02658791344202746,1.2186510825406678,-0.04935347069772056,24,0.004830063701729056,0.886397736424038,-0.014136901659688582,12,-0.008195971491486759,-0.29358478602636673,-0.10536783330679778,12,0.001428906833609166,0.1485487863535714,-0.032052865279028744,10,0.022566732605195837,0.910762322738015,-0.06367892894628627,10,0.004090365344314959,0.5549894856172567,-0.02156339159579223
range_63:future_21d_return,range_63,range,21,-1,False,24,0.03389201224994944,0.9142603148765521,-0.0951410834402224,24,0.00772418369877885,1.0354435558164554,-0.01824150195047076,12,-0.09187121558396415,-2.491108939150485,-0.2202402792540616,12,-0.018602093923469936,-2.7179900444939302,-0.042424608538465206,12,0.02245376841534658,0.3939397897843757,-0.1759422815399118,12,-6.0975738979573577e-05,-0.0062735552129967835,-0.03389214271798363
minret_63:future_21d_return,minret_63,distribution,21,1,False,24,0.03671338631978118,1.3983178045649072,-0.054675248038327844,24,0.005696758603203997,1.3562408215232646,-0.008923822548339466,12,-0.1200082410521751,-3.202095477674402,-0.25046014560314894,12,-0.023587475153464686,-4.252229232783272,-0.04289552528627479,12,0.022438706186680053,0.5049125174540549,-0.1322488239588513,12,0.0021978411820556356,0.2840499482192279,-0.02473456918498211
vol_10:future_21d_return,vol_10,volatility,21,-1,False,24,0.028870595289804356,1.0542883491304125,-0.06644631638351667,24,0.007402347748973398,1.1736424756182258,-0.01455133053867107,12,-0.05745714927859242,-2.4959714607364862,-0.1375840030800082,12,-0.012420523902926889,-2.7336261252911997,-0.028235714473599013,12,0.022126877040941993,0.5520984159053801,-0.11737410095432949,12,0.0003129288140042436,0.0475847869926202,-0.022577348568527084
kurt_63:future_63d_return,kurt_63,distribution,63,1,False,24,0.030928703086587555,1.1210919145253762,-0.06509846467007208,24,0.009559876240673835,1.1653032154740084,-0.018995438811767233,12,0.062383806174090395,1.6808836403617182,-0.06679993245830637,12,0.01510011406396248,1.2478725871152947,-0.027019425444472937,10,0.022101149337416845,0.8448987242120399,-0.06894966526923414,10,0.0027636555419289785,0.35218793222254113,-0.024550204039431745
vol_42:future_21d_return,vol_42,volatility,21,-1,False,24,0.03641673520241601,1.222848797542372,-0.06724103878889265,24,0.007667031524725781,1.2347362101152237,-0.013946547848250897,12,-0.10108412068005768,-2.284633529877094,-0.255090965031041,12,-0.022305648236449108,-3.5404457432139393,-0.04423523947532919,12,0.02178360266161696,0.41971043297409827,-0.15887288933184365,12,0.0015825648925518459,0.18238331528274604,-0.02862043298860621
vol_126:future_63d_return,vol_126,volatility,63,-1,False,24,0.04741232222380499,0.8299608596852536,-0.15142927650896124,24,0.014098426986747683,0.8107944749955451,-0.04642639346864519,12,-0.13476597014802447,-2.032547993375405,-0.36555388522286997,12,-0.05433537615883154,-2.863468120891707,-0.12038402785065444,10,0.0215091808257001,0.360447770405536,-0.18619974417906154,10,0.003166052852293352,0.15909632822868053,-0.06610178547442508
vol_63:future_21d_return,vol_63,volatility,21,-1,False,24,0.040278465976642676,1.1534357913450672,-0.08127102074593334,24,0.008198664220697286,1.1353491005258909,-0.016936823163806694,12,-0.10968009843538495,-2.758989943785369,-0.24805309465388498,12,-0.02154038500839371,-3.5554614906061155,-0.042628177203062806,12,0.02141112574232136,0.4038472546493761,-0.1631312035513437,12,0.001046850006326501,0.11264440254492927,-0.03130122749763555
efficiency_42:future_21d_return,efficiency_42,path,21,-1,False,24,0.03150601918132722,2.7992468928796375,-0.007670510162980121,24,0.006172969321543389,2.558877704070319,-0.0022239159479702847,12,0.03227830994997823,0.8828579519562358,-0.09498217836629988,12,0.005451913770563245,0.9636699159752513,-0.014240289398015117,12,0.02008761642465162,0.43576407153992675,-0.140366409238982,12,0.0025134914274123864,0.44340030976385514,-0.017217778918101084
dist_low_21:future_21d_return,dist_low_21,breakout,21,-1,False,24,0.053042325164129704,2.5629959659778483,-0.018993454629234206,23,0.007338294622062001,1.8236592362240844,-0.006668058919956466,12,0.04237033461744602,1.203662559832368,-0.08015637552173778,12,0.0020522321694137024,0.3872591511015313,-0.016393607642436983,12,0.019950130219542506,0.6440617058704554,-0.08786802275597587,12,0.0036501557469268606,0.7789700315563016,-0.012660231659881371
skew_63:future_21d_return,skew_63,distribution,21,1,False,24,0.013635717245802696,0.7223770777395319,-0.052067655125456115,24,-0.000962136046817465,-0.25042885621731564,-0.014335040660917233,12,-0.060750646658162606,-1.7336898737317805,-0.18272067464731487,12,-0.007430957594190016,-1.393684571986204,-0.025989929800892667,12,0.01988592680750862,1.1108172461260482,-0.042426813954297884,12,0.00022648902778990218,0.07064393498125661,-0.010933041287204915
downvol_126:future_63d_return,downvol_126,volatility,63,-1,False,24,0.05061453916895047,0.9742295850909966,-0.13022259004726247,24,0.016279215930795954,0.9678195730404188,-0.04226887163354487,12,-0.15828614759083984,-2.370247043336721,-0.39073260227368223,12,-0.06173602765293671,-3.1433837921347676,-0.1300980501872322,10,0.019723846875033237,0.4016255237906034,-0.15121625095702296,10,0.004815074980328818,0.27600680456355225,-0.05590843907103498
clv_5:future_21d_return,clv_5,microstructure,21,-1,False,24,0.04378362890266387,2.3283486791223127,-0.02167054816067649,24,0.00624691268592083,1.8881027030234492,-0.0052694001206292215,12,0.0531394463755672,3.1102620594897585,-0.006329969627762437,12,0.007056679143690088,1.5527564787838268,-0.008762015840634886,12,0.019581355690871303,1.0399466559204842,-0.045958476413741456,12,0.0019357560096123951,0.6044157714971663,-0.009212025774803964
alphabetical_ticker:future_21d_return,alphabetical_ticker,placebo,21,-1,False,24,0.0098835729383189,1.4687004041947938,-0.013540067243585715,24,-0.0005423719100279333,-0.3043261449705973,-0.006745797184414497,12,0.01633392810668872,1.7285635598892897,-0.016557211209663202,12,0.006376748740249836,2.8960237862395495,-0.0012875215333560848,12,0.019218476661113978,1.974621330752614,-0.01465882157229199,12,0.006075850475399444,2.2700404265530194,-0.0032405278616199325
range_21:future_21d_return,range_21,range,21,-1,False,24,0.039645401434350115,1.0564148403966678,-0.0909812990516791,24,0.009035645669350932,1.1779136869057967,-0.017664851897337012,12,-0.09208650533185801,-2.92472918802564,-0.20167979502857203,12,-0.018615842439527932,-3.3575725007216044,-0.03791467002396916,12,0.019057243229214153,0.309611899302304,-0.19519040541979113,12,0.0009646525465750611,0.08665804085139428,-0.03778213305429087
efficiency_10:future_21d_return,efficiency_10,path,21,-1,False,24,0.0004107596611797673,0.01818095923133594,-0.07822944315244862,24,-0.0014856897045584221,-0.43359036130619427,-0.01341243996356868,12,0.03625249544871796,1.5306420412610806,-0.04618748875731794,12,0.004280929874794239,0.9425188602589424,-0.011528699732143727,12,0.018085341768344088,1.2826293223757796,-0.0309940516984702,12,0.0023123963544997347,1.2142956332261259,-0.004316045846949731
downvol_21:future_21d_return,downvol_21,volatility,21,-1,False,24,0.02359890327552604,0.7340945706032246,-0.0882968074424221,24,0.005321528106537486,0.7840580286519129,-0.018302926156862773,12,-0.08417602307306288,-2.361936057512697,-0.20822520318190485,12,-0.01551317180698252,-2.217687050052913,-0.03986177054979865,12,0.017406621106551858,0.3985162529030404,-0.13462785039441366,12,-0.0022412102985760215,-0.2913821094634958,-0.029013983392363232
sma_dist_5:future_21d_return,sma_dist_5,trend,21,-1,False,24,0.03973198332639058,2.229902580057964,-0.02228747737001223,24,0.005691415932690891,1.5147798065571956,-0.007386677907586383,12,0.057619372387146726,2.3032404066276593,-0.02945751236785151,12,0.011094507137282666,1.9146046711363105,-0.00907533646194063,12,0.01631991039883923,0.6114649654709249,-0.07658096838718761,12,0.002988006045750924,0.6542224126900382,-0.01290952509691943
vol_126:future_21d_return,vol_126,volatility,21,-1,False,24,0.03212063926021969,0.8322106405406218,-0.10222530078216513,24,0.006877878658444939,0.8366090542909025,-0.021737900797814878,12,-0.10742837403973156,-2.42057298332519,-0.26190915339372617,12,-0.023093899094325934,-3.146899881660709,-0.048637843991447924,12,0.015789483458434336,0.28012210242696417,-0.18040833596780617,12,-0.002228311197161681,-0.19919642470385823,-0.041165799567889114
efficiency_21:future_21d_return,efficiency_21,path,21,-1,False,24,0.011442522567116318,0.6211746347297804,-0.05267573255882348,24,0.0010925766753304544,0.46790013098397093,-0.007035211730922598,12,0.020670736669809467,0.8403452843669191,-0.06494859193771402,12,0.0015000472480112721,0.35023376725353417,-0.013407992905517082,12,0.015698365123254374,0.6422174433099986,-0.06938525493369502,12,0.0017352934016394747,0.46576254035254355,-0.011232974970918993
skew_21:future_21d_return,skew_21,distribution,21,1,False,24,0.01822777633026013,1.2792285140930386,-0.03136965563718373,24,0.0029200139371069827,1.1419070112978964,-0.005980760917417406,12,-0.036337782761160814,-0.7777373344868058,-0.198967200762694,12,-0.007714582476644462,-1.0045229299230332,-0.03444625933791328,12,0.01461184541669465,1.1577562833757902,-0.029318189983483532,12,9.650577978991542e-05,0.03809945989806613,-0.008720236293690939
vol_21:future_21d_return,vol_21,volatility,21,-1,False,24,0.038292090729679394,1.243738853816211,-0.06887304255708265,24,0.009129684072909828,1.4257639743559365,-0.013158862192816945,12,-0.07567589907605322,-2.2006544519653795,-0.19537182413524834,12,-0.015472893827759945,-2.6035932212459105,-0.03615868062627228,12,0.014573364163238012,0.29132976832730645,-0.15954660625828834,12,0.0009065662303679953,0.11028877016842778,-0.02770501595971759
minret_21:future_21d_return,minret_21,distribution,21,1,False,24,0.02367483633149539,0.8391344801051507,-0.07452913470825435,24,0.00525693996989961,0.9093309763312675,-0.014865686382626444,12,-0.08578281382937535,-2.494786290835276,-0.20546804687571754,12,-0.016015026713181137,-2.269219591018353,-0.04058047953155078,12,0.012873748358724768,0.3280916534812897,-0.12370510566606557,12,-0.0024066853512411503,-0.3241326456686883,-0.028251306562711295
downvol_5:future_21d_return,downvol_5,volatility,21,1,False,24,0.002045690582679706,0.09247873862175765,-0.07495093267465694,24,-0.00016694336230812026,-0.0373449487415431,-0.015726990894805386,12,0.05847650434670942,3.298578482749718,-0.0032296118100040155,12,0.011323119571207357,3.0940322548150734,-0.0014152805871368076,12,0.0126224576432516,0.3309740827384032,-0.12012419102731298,12,0.003450215982139522,0.5052939281105234,-0.020316864341024546
sma_dist_10:future_21d_return,sma_dist_10,trend,21,-1,False,24,0.025350538065839274,1.2896754276319606,-0.04306903932218113,24,0.0014565617320913193,0.40990591847668906,-0.010911975409659751,12,0.09743342550191651,2.909031176170785,-0.019149037618883605,12,0.012712194298660792,2.179175686799156,-0.007592754947239757,12,0.0117639496411601,0.48324197964038984,-0.07297091359308586,12,0.0024773648632439274,0.7092331957513803,-0.009680982581989666
volume_z_5:future_21d_return,volume_z_5,volume,21,-1,False,24,0.004198801815636055,0.24457776618295687,-0.05555726897709105,24,-0.00036092757568786574,-0.11352724579386719,-0.011427002171224014,12,0.02511909689867592,0.9113226146797802,-0.07082218228507652,12,0.005897661678623206,1.1044179092252753,-0.012689798273864614,12,0.011700888915185495,0.6583649033801107,-0.05016137594579747,12,0.0004653268794035069,0.2190961767327063,-0.006927269101740439
volume_ratio_21_63:future_21d_return,volume_ratio_21_63,volume,21,-1,False,24,0.0063197503514624545,0.4440347717773164,-0.04322031476928019,24,0.0017241294077390834,0.9141226318771813,-0.004840935572203149,12,0.008838656415038622,0.4728319817909998,-0.05622718326426728,12,0.0017728023085694376,0.3827490800466193,-0.014349229881400229,12,0.01149221497068677,0.602991464443123,-0.05484637059500472,12,0.0023146347152559685,0.6762998206181234,-0.009598246766045803
clv_21:future_21d_return,clv_21,microstructure,21,-1,False,24,0.014830333157046323,0.6379164199521536,-0.0660905766995289,24,0.002637907366375982,0.6030399469937673,-0.012588136953504254,12,0.04973068811090589,1.6553536599694523,-0.054839359559617634,12,0.009660883674908,1.755619931915065,-0.009493138281540674,12,0.010521627128646828,0.3007274145444985,-0.11126048930278176,12,0.0004945748721379917,0.09372193119750341,-0.017873534188646026
kurt_21:future_63d_return,kurt_21,distribution,63,1,False,24,0.00812407983096894,0.4254431798624181,-0.05834294617755689,24,0.00672411697759103,1.2388616769444454,-0.012168236921877306,12,0.02547442580325988,0.8561816939267993,-0.07809035652122767,12,0.0065364087593602705,0.7098577724082371,-0.02551458446056567,10,0.010225427795902197,0.7178957045295579,-0.039353115526195664,10,0.0066215130030288175,1.0687441801965814,-0.014943866457110206
downvol_126:future_21d_return,downvol_126,volatility,21,-1,False,24,0.04232779174190182,1.1266451872956205,-0.08844339855724967,24,0.007934266416315275,1.0137929484594435,-0.01930724151126085,12,-0.11763048907912323,-2.7533293691042813,-0.26633884297349936,12,-0.02494140567838285,-3.203882693643726,-0.05203820223734036,12,0.009788162337864633,0.19710778048151087,-0.1630624915585647,12,0.001056397543474564,0.11326387687334735,-0.03140816765145028
deterministic_hash_noise:future_63d_return,deterministic_hash_noise,placebo,63,1,False,24,0.006607018854898973,0.9462946763630313,-0.017695583460495823,24,0.0005441924593205628,0.30635850753652766,-0.005638764244602967,12,-0.017687926307315215,-1.6863477437071015,-0.054197218654365865,12,-0.0063550787716941835,-1.2999807486811419,-0.02337108547574813,10,0.009717309449217296,1.1959575931569575,-0.01856428455704974,10,0.0017086973515057819,0.5698996181442633,-0.008727455016362027
kurt_21:future_21d_return,kurt_21,distribution,21,1,False,24,0.012388482655628558,0.6879508411557013,-0.05029229010317961,24,0.004306309425190725,1.754535268641713,-0.0042368155713408155,12,0.005003119884166533,0.15924861977391502,-0.10435193514392868,12,0.0024419136517276297,0.4153820424076495,-0.018020469683009757,12,0.009410932099857595,0.7827074452967593,-0.03244016101837287,12,0.0024388002495391225,1.5008637711045298,-0.003217189155320257
kurt_63:future_21d_return,kurt_63,distribution,21,1,False,24,0.006528056367078189,0.42756330494538525,-0.04661629382579707,24,0.0012087379430998565,0.40154556467805486,-0.009269082525405163,12,0.044153109970858286,1.1077603466771748,-0.09458287273863689,12,0.009166872285888186,1.5528087025173505,-0.011381473022327818,12,0.008750910351876745,0.29736400492459997,-0.09368175381296806,12,0.0019788660336321727,0.5153239907799329,-0.011387386543670995
mom_3:future_21d_return,mom_3,momentum,21,-1,False,24,0.030377131527337592,1.448597708042618,-0.04261442059400383,24,0.005763721124610033,1.377766478376404,-0.008797606598353446,12,0.031853776207997585,1.1616407597694556,-0.06359331843475957,12,0.005799485663300648,1.0005568864310173,-0.014375875816098553,12,0.008048962304918887,0.2730065728361235,-0.09457302514446474,12,0.0022425396457080955,0.4658611188994103,-0.014512956610858094
reversal_3:future_21d_return,reversal_3,reversal,21,1,False,24,0.030377131527337592,1.448597708042618,-0.04261442059400383,24,0.005763721124610033,1.377766478376404,-0.008797606598353446,12,0.031853776207997585,1.1616407597694556,-0.06359331843475957,12,0.005799485663300648,1.0005568864310173,-0.014375875816098553,12,0.008048962304918887,0.2730065728361235,-0.09457302514446474,12,0.0022425396457080955,0.4658611188994103,-0.014512956610858094
maxret_21:future_21d_return,maxret_21,distribution,21,-1,False,24,0.026950495381654106,1.2556675311430834,-0.04775726529015299,24,0.005763388995897026,1.3410808567515695,-0.009195405663807412,12,-0.04655680894433422,-1.2708667904654378,-0.17407049654298967,12,-0.01143045021541679,-1.698301550739085,-0.03485774601842546,12,0.006932269913730298,0.1509767465585502,-0.15289063956667662,12,-0.0010950442594084033,-0.13365393096059955,-0.029613339917334253
maxret_63:future_63d_return,maxret_63,distribution,63,-1,False,24,0.028396107831998835,0.5927815082493191,-0.1383431254592751,24,0.010845419037953288,0.7358035579557277,-0.040459391010880356,12,-0.05933064953499964,-1.2483708938816642,-0.22475868006271912,12,-0.0336850971120853,-2.324018562003224,-0.08413633679704327,10,0.006639638820643476,0.1850602827197127,-0.11824380460575587,10,-0.0016773632623060392,-0.13093461515298804,-0.04626826774440175
mom_1:future_63d_return,mom_1,momentum,63,-1,False,24,0.019424736129949677,0.8505171129403074,-0.06007134179529662,24,0.005289293879609402,0.7410796632417898,-0.019553843044946836,12,0.0436373877060617,1.4749974664712848,-0.05933981746174883,12,0.007773756696701945,0.6476848312858807,-0.03400358947667392,10,0.006087301551360413,0.3000296830132236,-0.0645337571628559,10,0.0021870612075795036,0.3393677117424843,-0.020244734869579787
reversal_1:future_63d_return,reversal_1,reversal,63,1,False,24,0.019424736129949677,0.8505171129403074,-0.06007134179529662,24,0.005289293879609402,0.7410796632417898,-0.019553843044946836,12,0.0436373877060617,1.4749974664712848,-0.05933981746174883,12,0.007773756696701945,0.6476848312858807,-0.03400358947667392,10,0.006087301551360413,0.3000296830132236,-0.0645337571628559,10,0.0021870612075795036,0.3393677117424843,-0.020244734869579787
vol_5:future_21d_return,vol_5,volatility,21,-1,False,24,0.01584125835845748,0.6546316886445998,-0.06838864135548631,24,0.005688107885033315,1.229381937552367,-0.010416665859130071,12,-0.031319066024107174,-1.215201146851037,-0.12102770391014195,12,-0.007935231530626925,-1.6318030125648082,-0.02486166674218279,12,0.005777178619704231,0.13236913157960964,-0.14613853797993012,12,-0.0011099964351359223,-0.15002592943640986,-0.026863059355092707
sma_dist_21:future_21d_return,sma_dist_21,trend,21,-1,False,24,0.024077781976805445,0.9254160078585373,-0.06648569769776426,24,0.0024859797339824934,0.5036888183061456,-0.014693456389364446,12,0.10463306503180148,2.7984437288233,-0.0255114890518216,12,0.01630895680017138,2.8831621155736022,-0.003380364699916691,12,0.005595834144704455,0.18222423969002255,-0.10129299453128583,12,0.0017451681296242905,0.4043886708568124,-0.01327628420478492
maxret_21:future_63d_return,maxret_21,distribution,63,-1,False,24,0.03674018073731291,1.007412906102144,-0.09020242504390977,24,0.01091873053914235,0.9595687979826683,-0.028688060898168527,12,-0.07356461228230611,-1.5296596002842988,-0.24096165623070775,12,-0.0416170704670435,-2.746377979355931,-0.09436249940915228,10,0.004715654518274817,0.15574095864061016,-0.10067758826409834,10,0.001443818339184079,0.18847878555972353,-0.025220083998169825
maxret_63:future_21d_return,maxret_63,distribution,21,-1,False,24,0.01655212386770757,0.5622574237380514,-0.08591679646245247,24,0.0061373230843047855,0.955027302743983,-0.016231175250619394,12,-0.06003507924745933,-1.8523758101217336,-0.1728456036746248,12,-0.015357938239188613,-2.559133503083321,-0.03624674369588047,12,0.003837382926808753,0.11457805530691642,-0.11273812677825261,12,-0.00019284301319219947,-0.02709189023461371,-0.02496924463704685
residual_mom_21:future_21d_return,residual_mom_21,market,21,-1,False,24,0.03103635447138697,1.1600308315147767,-0.06209047169475379,24,0.00410665202673748,0.8326043365720915,-0.013061472993291506,12,0.0953405286188745,2.5780393350628352,-0.033384099849920815,12,0.014594551250571769,1.9354728782691843,-0.011652304649272,12,0.0031579777423373506,0.0849361420468516,-0.12625867559894866,12,0.00041185596018894575,0.08371399458424457,-0.01671276314579802
range_5:future_21d_return,range_5,range,21,-1,False,24,0.02814220390352797,0.8325850459961212,-0.08951082979037668,24,0.00911148995248793,1.320099423271841,-0.014913122471517291,12,-0.07661232581802696,-2.7094640950385194,-0.1750335760686848,12,-0.017974075798231418,-3.0322025302184294,-0.038607057541173224,12,0.0029340174538188546,0.05663991702859704,-0.17737345082314512,12,0.00011968076188025613,0.0128637028366626,-0.032264430071623565
skew_21:future_63d_return,skew_21,distribution,63,1,False,24,0.017534268763529773,0.8609462737952551,-0.053355774148368465,24,0.005461634396281526,1.1571530814835322,-0.010967150357661323,12,-0.03853914687808377,-0.7883253368005366,-0.20870414862516354,12,-0.010395734131011844,-0.7309078698323584,-0.059902682472804517,10,0.0010559764526510776,0.04678321891084663,-0.07751058835360003,10,0.0008846357372262164,0.12043635563339601,-0.0246824074672086
dist_high_21:future_21d_return,dist_high_21,breakout,21,-1,False,24,0.018040411584651833,0.610844224251364,-0.08475875662763367,22,0.002897678672179535,0.43250578833296854,-0.020422503087241323,12,0.13181392395211616,3.8291370270484677,0.011992628256152701,12,0.02479423327257185,4.012972153530353,0.003288306255750755,12,0.000975909571307899,0.03366299989880193,-0.09993320431053783,12,0.0021118340156515668,0.48840274679153506,-0.012938817978394173
intraday_21:future_21d_return,intraday_21,session,21,-1,False,24,0.025216168701896607,0.8832794682003607,-0.07415367273801794,24,0.004677623822828217,0.8877923920520364,-0.013661876745315361,12,0.049146530532899045,1.6232444955429328,-0.05623938106174895,12,0.006088872547085548,1.094280397078622,-0.013278998951021255,12,-3.462534447522071e-05,-0.0009051234673620976,-0.133190370257455,12,-0.0013387629432809365,-0.21609469510472148,-0.02290295583782798
mom_21:future_21d_return,mom_21,momentum,21,-1,False,24,0.024425489219763896,0.8041284519029799,-0.08130286528601731,24,0.003540450551653886,0.5958861249235741,-0.017140423555829325,12,0.05836016640735908,1.8047233403089862,-0.054198649918664854,12,0.007429399745246891,1.264102286781186,-0.013027750767125187,12,-0.0017512057494677782,-0.050669404392308326,-0.12205103364152875,12,-0.0005704471352415775,-0.11524021901213012,-0.017800434515984804
reversal_21:future_21d_return,reversal_21,reversal,21,1,False,24,0.024425489219763896,0.8041284519029799,-0.08130286528601731,24,0.003540450551653886,0.5958861249235741,-0.017140423555829325,12,0.05836016640735908,1.8047233403089862,-0.054198649918664854,12,0.007429399745246891,1.264102286781186,-0.013027750767125187,12,-0.0017512057494677782,-0.050669404392308326,-0.12205103364152875,12,-0.0005704471352415775,-0.11524021901213012,-0.017800434515984804
range21_x_mom21:future_21d_return,range21_x_mom21,interaction,21,-1,False,24,0.02111373664418731,0.6690535391305098,-0.0887306476175618,24,0.0030302534886131652,0.5238206133477911,-0.01710559830590136,12,0.05313392870275391,1.6038359937757833,-0.06218101829801956,12,0.0052424649017242765,0.897011989776258,-0.015100343766628874,12,-0.00188350734003359,-0.05400372024875623,-0.12328311103874483,12,-0.0015851756498879562,-0.3168466312464783,-0.018999311547924422
overnight_21:future_21d_return,overnight_21,session,21,-1,False,24,0.010323647344141706,0.6553998011625769,-0.04450411053065752,24,0.001609709579547456,0.5493408868361492,-0.008589798708315527,12,0.03226090168819439,1.352403144445376,-0.05077080422167209,12,0.004233526530813894,1.2351531966404645,-0.007696875807277284,12,-0.0037341155569939805,-0.14122037664875917,-0.09577144719436102,12,0.001814342577881142,0.4990103435656083,-0.010841275946001304
efficiency_10:future_63d_return,efficiency_10,path,63,1,False,24,0.004791984284778189,0.3701726118894097,-0.04026734601962411,24,-0.0003296048507680441,-0.0802855055145397,-0.014619534120836422,12,-0.028481807126026163,-1.0075511885352648,-0.12687703874238995,12,-0.00745978298844779,-0.8486197292932806,-0.03805733630446211,10,-0.006607795706282811,-0.4260661593894024,-0.06059032099347552,10,-0.0015465486879500264,-0.2803483581617991,-0.02074822793270065
